2.012897e+003,7.206406e-003
2.012958e+003,7.299901e-003
2.013018e+003,7.401472e-003
2.013078e+003,7.506472e-003
2.013138e+003,7.608495e-003
2.013198e+003,7.698569e-003
2.013259e+003,7.764240e-003
2.013319e+003,7.790619e-003
2.013379e+003,7.765286e-003
2.013440e+003,7.680762e-003
2.013500e+003,7.538937e-003
2.013560e+003,7.351425e-003
2.013620e+003,7.137856e-003
2.013681e+003,6.922000e-003
2.013741e+003,6.724323e-003
2.013801e+003,6.559733e-003
2.013861e+003,6.433675e-003
2.013922e+003,6.343997e-003
2.013982e+003,6.283179e-003
2.014042e+003,6.242068e-003
2.014103e+003,6.214002e-003
2.014163e+003,6.194440e-003
2.014223e+003,6.181467e-003
2.014283e+003,6.174308e-003
2.014344e+003,6.171720e-003
2.014404e+003,6.171754e-003
2.014464e+003,6.172291e-003
2.014524e+003,6.172325e-003
2.014585e+003,6.172325e-003
2.014645e+003,6.174476e-003
2.014705e+003,6.182005e-003
2.014765e+003,6.197028e-003
2.014826e+003,6.220757e-003
2.014886e+003,6.252757e-003
2.014946e+003,6.291752e-003
2.015006e+003,6.337642e-003
2.015067e+003,6.390700e-003
2.015127e+003,6.452238e-003
2.015187e+003,6.523910e-003
2.015248e+003,6.606325e-003
2.015308e+003,6.698345e-003
2.015368e+003,6.797554e-003
2.015428e+003,6.900926e-003
2.015489e+003,7.006848e-003
2.015549e+003,7.114850e-003
2.015609e+003,7.226384e-003
2.015669e+003,7.343944e-003
2.015730e+003,7.470705e-003
2.015790e+003,7.609642e-003
2.015850e+003,7.763903e-003
2.015910e+003,7.937824e-003
2.015971e+003,8.137304e-003
2.016031e+003,8.369067e-003
2.016091e+003,8.640901e-003
2.016151e+003,8.958669e-003
2.016212e+003,9.324535e-003
2.016272e+003,9.735944e-003
2.016332e+003,1.018448e-002
2.016393e+003,1.065643e-002
2.016453e+003,1.113090e-002
2.016513e+003,1.158139e-002
2.016573e+003,1.197552e-002
2.016634e+003,1.227328e-002
2.016694e+003,1.243425e-002
2.016754e+003,1.242263e-002
2.016814e+003,1.221660e-002
2.016875e+003,1.181758e-002
2.016935e+003,1.125466e-002
2.016995e+003,1.058244e-002
2.017055e+003,9.867167e-003
2.017116e+003,9.176689e-003
2.017176e+003,8.568542e-003
2.017236e+003,8.078093e-003
2.017297e+003,7.720695e-003
2.017357e+003,7.492717e-003
2.017417e+003,7.378790e-003
2.017477e+003,7.357424e-003
2.017538e+003,7.408112e-003
2.017598e+003,7.516315e-003
2.017658e+003,7.672905e-003
2.017718e+003,7.873275e-003
2.017779e+003,8.114315e-003
2.017839e+003,8.389536e-003
2.017899e+003,8.686027e-003
2.017959e+003,8.983633e-003
2.018020e+003,9.253314e-003
2.018080e+003,9.460646e-003
2.018140e+003,9.573359e-003
2.018201e+003,9.563197e-003
2.018261e+003,9.416422e-003
2.018321e+003,9.136962e-003
2.018381e+003,8.749277e-003
2.018442e+003,8.293645e-003
2.018502e+003,7.817674e-003
2.018562e+003,7.370702e-003
2.018622e+003,6.989102e-003
2.018683e+003,6.693264e-003
2.018743e+003,6.485802e-003
2.018803e+003,6.355529e-003
2.018863e+003,6.282272e-003
2.018924e+003,6.243345e-003
2.018984e+003,6.219984e-003
2.019044e+003,6.198372e-003
2.019104e+003,6.170074e-003
2.019165e+003,6.131392e-003
2.019225e+003,6.081122e-003
2.019285e+003,6.020509e-003
2.019346e+003,5.952851e-003
2.019406e+003,5.883424e-003
2.019466e+003,5.819145e-003
2.019526e+003,5.765888e-003
2.019587e+003,5.727982e-003
2.019647e+003,5.706394e-003
2.019707e+003,5.698203e-003
2.019767e+003,5.698337e-003
2.019828e+003,5.702097e-003
2.019888e+003,5.706864e-003
2.019948e+003,5.713713e-003
2.020008e+003,5.726639e-003
2.020069e+003,5.751350e-003
2.020129e+003,5.793490e-003
2.020189e+003,5.857227e-003
2.020250e+003,5.944722e-003
2.020310e+003,6.057266e-003
2.020370e+003,6.194239e-003
2.020430e+003,6.353714e-003
2.020491e+003,6.529594e-003
2.020551e+003,6.711367e-003
2.020611e+003,6.882512e-003
2.020671e+003,7.021058e-003
2.020732e+003,7.106093e-003
2.020792e+003,7.121014e-003
2.020852e+003,7.059212e-003
2.020912e+003,6.926983e-003
2.020973e+003,6.743100e-003
2.021033e+003,6.534908e-003
2.021093e+003,6.329573e-003
2.021153e+003,6.150178e-003
2.021214e+003,6.010027e-003
2.021274e+003,5.911637e-003
2.021334e+003,5.848865e-003
2.021395e+003,5.810951e-003
2.021455e+003,5.787781e-003
2.021515e+003,5.771630e-003
2.021575e+003,5.759005e-003
2.021636e+003,5.750443e-003
2.021696e+003,5.748362e-003
2.021756e+003,5.755278e-003
2.021816e+003,5.773813e-003
2.021877e+003,5.805880e-003
2.021937e+003,5.852693e-003
2.021997e+003,5.915533e-003
2.022057e+003,5.995951e-003
2.022118e+003,6.095235e-003
2.022178e+003,6.214808e-003
2.022238e+003,6.356908e-003
2.022298e+003,6.524313e-003
2.022359e+003,6.721967e-003
2.022419e+003,6.955836e-003
2.022479e+003,7.231202e-003
2.022540e+003,7.549827e-003
2.022600e+003,7.904789e-003
2.022660e+003,8.278312e-003
2.022720e+003,8.639076e-003
2.022781e+003,8.942028e-003
2.022841e+003,9.139601e-003
2.022901e+003,9.186808e-003
2.022961e+003,9.053389e-003
2.023022e+003,8.734199e-003
2.023082e+003,8.252107e-003
2.023142e+003,7.657729e-003
2.023203e+003,7.014087e-003
2.023263e+003,6.390935e-003
2.023323e+003,5.847219e-003
2.023383e+003,5.418339e-003
2.023443e+003,5.116896e-003
2.023504e+003,4.931734e-003
2.023564e+003,4.838646e-003
2.023624e+003,4.807085e-003
2.023685e+003,4.810335e-003
2.023745e+003,4.831342e-003
2.023805e+003,4.860995e-003
2.023865e+003,4.897217e-003
2.023926e+003,4.940280e-003
2.023986e+003,4.990317e-003
2.024046e+003,5.046395e-003
2.024106e+003,5.106805e-003
2.024167e+003,5.171380e-003
2.024227e+003,5.242136e-003
2.024287e+003,5.322799e-003
2.024348e+003,5.418272e-003
2.024408e+003,5.532256e-003
2.024468e+003,5.667251e-003
2.024528e+003,5.824182e-003
2.024589e+003,6.003208e-003
2.024649e+003,6.203313e-003
2.024709e+003,6.421401e-003
2.024769e+003,6.649624e-003
2.024830e+003,6.873321e-003
2.024890e+003,7.069518e-003
2.024950e+003,7.212133e-003
2.025010e+003,7.275338e-003
2.025071e+003,7.242521e-003
2.025131e+003,7.112493e-003
2.025191e+003,6.901868e-003
2.025251e+003,6.642727e-003
2.025312e+003,6.372072e-003
2.025372e+003,6.125747e-003
2.025432e+003,5.927457e-003
2.025493e+003,5.784960e-003
2.025553e+003,5.691858e-003
2.025613e+003,5.633146e-003
2.025673e+003,5.593472e-003
2.025734e+003,5.561990e-003
2.025794e+003,5.535444e-003
2.025854e+003,5.517088e-003
2.025914e+003,5.513631e-003
2.025975e+003,5.530612e-003
2.026035e+003,5.570313e-003
2.026095e+003,5.632306e-003
2.026155e+003,5.714116e-003
2.026216e+003,5.813805e-003
2.026276e+003,5.930043e-003
2.026336e+003,6.061802e-003
2.026396e+003,6.207851e-003
2.026457e+003,6.364674e-003
2.026517e+003,6.527677e-003
2.026577e+003,6.692019e-003
2.026638e+003,6.855581e-003
2.026698e+003,7.019711e-003
2.026758e+003,7.189832e-003
2.026818e+003,7.373566e-003
2.026879e+003,7.578688e-003
2.026939e+003,7.811670e-003
2.026999e+003,8.078835e-003
2.027059e+003,8.385990e-003
2.027120e+003,8.742820e-003
2.027180e+003,9.160683e-003
2.027240e+003,9.649071e-003
2.027300e+003,1.020961e-002
2.027361e+003,1.082665e-002
2.027421e+003,1.146352e-002
2.027481e+003,1.205758e-002
2.027542e+003,1.253014e-002
2.027602e+003,1.280487e-002
2.027662e+003,1.281811e-002
2.027722e+003,1.254317e-002
2.027783e+003,1.199783e-002
2.027843e+003,1.124551e-002
2.027903e+003,1.038133e-002
2.027963e+003,9.509175e-003
2.028024e+003,8.728993e-003
2.028084e+003,8.110162e-003
2.028144e+003,7.685652e-003
2.028204e+003,7.453615e-003
2.028265e+003,7.386407e-003
2.028325e+003,7.442997e-003
2.028385e+003,7.581183e-003
2.028445e+003,7.769975e-003
2.028506e+003,7.990032e-003
2.028566e+003,8.232351e-003
2.028626e+003,8.494978e-003
2.028687e+003,8.776494e-003
2.028747e+003,9.073045e-003
2.028807e+003,9.377857e-003
2.028867e+003,9.679258e-003
2.028928e+003,9.961983e-003
2.028988e+003,1.020785e-002
2.029048e+003,1.039334e-002
2.029108e+003,1.049153e-002
2.029169e+003,1.047687e-002
2.029229e+003,1.032863e-002
2.029289e+003,1.003864e-002
2.029349e+003,9.616989e-003
2.029410e+003,9.093515e-003
2.029470e+003,8.513663e-003
2.029530e+003,7.926925e-003
2.029590e+003,7.380947e-003
2.029651e+003,6.907423e-003
2.029711e+003,6.518360e-003
2.029771e+003,6.208389e-003
2.029832e+003,5.960644e-003
2.029892e+003,5.756353e-003
2.029952e+003,5.581557e-003
2.030012e+003,5.431659e-003
2.030073e+003,5.309114e-003
2.030133e+003,5.220036e-003
2.030193e+003,5.168128e-003
2.030253e+003,5.152067e-003
2.030314e+003,5.165747e-003
2.030374e+003,5.201627e-003
2.030434e+003,5.253271e-003
2.030495e+003,5.318069e-003
2.030555e+003,5.396532e-003
2.030615e+003,5.490377e-003
2.030675e+003,5.598540e-003
2.030736e+003,5.717373e-003
2.030796e+003,5.840637e-003
2.030856e+003,5.963029e-003
2.030916e+003,6.082432e-003
2.030977e+003,6.202372e-003
2.031037e+003,6.329473e-003
2.031097e+003,6.471172e-003
2.031157e+003,6.632095e-003
2.031218e+003,6.812699e-003
2.031278e+003,7.010417e-003
2.031338e+003,7.222880e-003
2.031398e+003,7.451019e-003
2.031459e+003,7.701200e-003
2.031519e+003,7.984362e-003
2.031579e+003,8.312524e-003
2.031640e+003,8.695289e-003
2.031700e+003,9.140007e-003
2.031760e+003,9.652086e-003
2.031820e+003,1.023797e-002
2.031881e+003,1.090690e-002
2.031941e+003,1.166759e-002
2.032001e+003,1.251916e-002
2.032061e+003,1.343856e-002
2.032122e+003,1.437266e-002
2.032182e+003,1.523371e-002
2.032242e+003,1.590371e-002
2.032302e+003,1.626657e-002
2.032363e+003,1.622883e-002
2.032423e+003,1.574918e-002
2.032483e+003,1.485632e-002
2.032543e+003,1.364808e-002
2.032604e+003,1.227594e-002
2.032664e+003,1.089939e-002
2.032724e+003,9.668957e-003
2.032785e+003,8.692686e-003
2.032845e+003,8.020238e-003
2.032905e+003,7.651557e-003
2.032965e+003,7.546321e-003
2.033026e+003,7.646296e-003
2.033086e+003,7.883904e-003
2.033146e+003,8.194905e-003
2.033206e+003,8.525152e-003
2.033267e+003,8.821566e-003
2.033327e+003,9.037116e-003
2.033387e+003,9.132901e-003
2.033447e+003,9.080184e-003
2.033508e+003,8.870666e-003
2.033568e+003,8.517853e-003
2.033628e+003,8.059055e-003
2.033688e+003,7.544500e-003
2.033749e+003,7.026176e-003
2.033809e+003,6.549507e-003
2.033869e+003,6.140432e-003
2.033930e+003,5.806015e-003
2.033990e+003,5.537592e-003
2.034050e+003,5.319411e-003
2.034110e+003,5.136912e-003
2.034171e+003,4.981067e-003
2.034231e+003,4.851110e-003
2.034291e+003,4.750838e-003
2.034351e+003,4.685085e-003
2.034412e+003,4.654942e-003
2.034472e+003,4.657287e-003
2.034532e+003,4.685420e-003
2.034593e+003,4.732850e-003
2.034653e+003,4.794891e-003
2.034713e+003,4.870109e-003
2.034773e+003,4.959081e-003
2.034833e+003,5.062385e-003
2.034894e+003,5.178489e-003
2.034954e+003,5.303713e-003
2.035014e+003,5.432867e-003
2.035075e+003,5.562460e-003
2.035135e+003,5.691892e-003
2.035195e+003,5.824753e-003
2.035255e+003,5.966456e-003
2.035316e+003,6.122117e-003
2.035376e+003,6.294273e-003
2.035436e+003,6.482203e-003
2.035496e+003,6.682967e-003
2.035557e+003,6.893957e-003
2.035617e+003,7.115019e-003
2.035677e+003,7.349370e-003
2.035738e+003,7.601987e-003
2.035798e+003,7.877526e-003
2.035858e+003,8.178056e-003
2.035918e+003,8.502513e-003
2.035979e+003,8.849091e-003
2.036039e+003,9.217369e-003
2.036099e+003,9.611535e-003
2.036159e+003,1.004098e-002
2.036220e+003,1.051902e-002
2.036280e+003,1.106071e-002
2.036340e+003,1.167971e-002
2.036400e+003,1.239051e-002
2.036461e+003,1.320996e-002
2.036521e+003,1.415773e-002
2.036581e+003,1.525467e-002
2.036641e+003,1.651238e-002
2.036702e+003,1.791891e-002
2.036762e+003,1.941895e-002
2.036822e+003,2.090211e-002
2.036883e+003,2.221829e-002
2.036943e+003,2.318232e-002
2.037003e+003,2.362387e-002
2.037063e+003,2.343725e-002
2.037124e+003,2.260615e-002
2.037184e+003,2.122383e-002
2.037244e+003,1.946497e-002
2.037304e+003,1.755978e-002
2.037365e+003,1.572324e-002
2.037425e+003,1.410690e-002
2.037485e+003,1.278419e-002
2.037545e+003,1.173945e-002
2.037606e+003,1.089943e-002
2.037666e+003,1.016480e-002
2.037726e+003,9.454821e-003
2.037786e+003,8.727708e-003
2.037847e+003,7.984497e-003
2.037907e+003,7.256234e-003
2.037967e+003,6.583785e-003
2.038028e+003,5.999512e-003
2.038088e+003,5.514605e-003
2.038148e+003,5.122093e-003
2.038208e+003,4.804405e-003
2.038269e+003,4.545608e-003
2.038329e+003,4.336492e-003
2.038389e+003,4.175146e-003
2.038449e+003,4.063257e-003
2.038510e+003,3.999681e-003
2.038570e+003,3.977310e-003
2.038630e+003,3.985369e-003
2.038690e+003,4.012356e-003
2.038751e+003,4.051183e-003
2.038811e+003,4.101821e-003
2.038871e+003,4.168890e-003
2.038932e+003,4.257518e-003
2.038992e+003,4.368119e-003
2.039052e+003,4.495219e-003
2.039112e+003,4.628653e-003
2.039173e+003,4.758878e-003
2.039233e+003,4.880697e-003
2.039293e+003,4.996619e-003
2.039353e+003,5.115019e-003
2.039414e+003,5.247200e-003
2.039474e+003,5.401263e-003
2.039534e+003,5.580416e-003
2.039594e+003,5.782878e-003
2.039655e+003,6.005189e-003
2.039715e+003,6.245362e-003
2.039775e+003,6.505747e-003
2.039835e+003,6.790688e-003
2.039896e+003,7.104881e-003
2.039956e+003,7.448424e-003
2.040016e+003,7.815988e-003
2.040077e+003,8.197774e-003
2.040137e+003,8.584223e-003
2.040197e+003,8.970102e-003
2.040257e+003,9.358153e-003
2.040318e+003,9.758071e-003
2.040378e+003,1.018176e-002
2.040438e+003,1.064064e-002
2.040498e+003,1.114133e-002
2.040559e+003,1.168641e-002
2.040619e+003,1.227873e-002
2.040679e+003,1.292569e-002
2.040740e+003,1.364182e-002
2.040800e+003,1.444959e-002
2.040860e+003,1.537409e-002
2.040920e+003,1.643763e-002
2.040980e+003,1.765822e-002
2.041041e+003,1.904899e-002
2.041101e+003,2.062191e-002
2.041161e+003,2.238990e-002
2.041222e+003,2.436249e-002
2.041282e+003,2.653086e-002
2.041342e+003,2.884245e-002
2.041402e+003,3.118018e-002
2.041463e+003,3.335292e-002
2.041523e+003,3.508883e-002
2.041583e+003,3.609773e-002
2.041643e+003,3.612160e-002
2.041704e+003,3.499498e-002
2.041764e+003,3.271191e-002
2.041824e+003,2.943659e-002
2.041885e+003,2.549128e-002
2.041945e+003,2.126371e-002
2.042005e+003,1.715568e-002
2.042065e+003,1.350436e-002
2.042125e+003,1.050721e-002
2.042186e+003,8.231946e-003
2.042246e+003,6.621968e-003
2.042306e+003,5.549808e-003
2.042367e+003,4.856438e-003
2.042427e+003,4.399413e-003
2.042487e+003,4.084930e-003
2.042547e+003,3.858585e-003
2.042608e+003,3.699254e-003
2.042668e+003,3.600049e-003
2.042728e+003,3.552376e-003
2.042788e+003,3.541720e-003
2.042849e+003,3.551875e-003
2.042909e+003,3.570015e-003
2.042969e+003,3.593267e-003
2.043030e+003,3.627212e-003
2.043090e+003,3.680541e-003
2.043150e+003,3.757539e-003
2.043210e+003,3.854774e-003
2.043271e+003,3.961293e-003
2.043331e+003,4.065999e-003
2.043391e+003,4.163538e-003
2.043451e+003,4.258221e-003
2.043512e+003,4.362496e-003
2.043572e+003,4.490967e-003
2.043632e+003,4.653033e-003
2.043692e+003,4.848698e-003
2.043753e+003,5.068184e-003
2.043813e+003,5.298180e-003
2.043873e+003,5.528900e-003
2.043933e+003,5.757763e-003
2.043994e+003,5.990811e-003
2.044054e+003,6.237093e-003
2.044114e+003,6.503561e-003
2.044175e+003,6.790755e-003
2.044235e+003,7.093699e-003
2.044295e+003,7.405550e-003
2.044355e+003,7.723731e-003
2.044416e+003,8.053046e-003
2.044476e+003,8.405346e-003
2.044536e+003,8.793501e-003
2.044596e+003,9.226473e-003
2.044657e+003,9.704601e-003
2.044717e+003,1.022172e-002
2.044777e+003,1.077010e-002
2.044837e+003,1.134726e-002
2.044898e+003,1.195921e-002
2.044958e+003,1.261995e-002
2.045018e+003,1.334681e-002
2.045078e+003,1.415359e-002
2.045139e+003,1.504754e-002
2.045199e+003,1.603227e-002
2.045259e+003,1.711284e-002
2.045320e+003,1.830223e-002
2.045380e+003,1.962152e-002
2.045440e+003,2.109220e-002
2.045500e+003,2.272516e-002
2.045561e+003,2.450933e-002
2.045621e+003,2.640989e-002
2.045681e+003,2.837681e-002
2.045741e+003,3.036065e-002
2.045802e+003,3.233327e-002
2.045862e+003,3.428926e-002
2.045922e+003,3.623087e-002
2.045982e+003,3.813550e-002
2.046043e+003,3.991251e-002
2.046103e+003,4.137200e-002
2.046163e+003,4.225221e-002
2.046224e+003,4.223958e-002
2.046284e+003,4.106512e-002
2.046344e+003,3.860480e-002
2.046404e+003,3.493041e-002
2.046465e+003,3.033190e-002
2.046525e+003,2.523345e-002
2.046585e+003,2.014376e-002
2.046645e+003,1.551554e-002
2.046706e+003,1.165078e-002
2.046766e+003,8.696336e-003
2.046826e+003,6.626510e-003
2.046886e+003,5.302338e-003
2.046947e+003,4.521635e-003
2.047007e+003,4.090716e-003
2.047067e+003,3.863934e-003
2.047128e+003,3.744404e-003
